goalie,period,x,y,shotType,target,goalProb
8471750,1,36.0,23.0,Wrist Shot,0,0.025
8471750,2,83.0,-7.0,Backhand,0,0.178
8471750,2,85.0,-3.0,Snap Shot,0,0.361
8474596,2,43.0,33.0,Wrist Shot,0,0.017
8474596,2,79.0,8.0,Backhand,0,0.148
8471750,2,65.0,-24.0,Wrist Shot,0,0.062
8474596,2,-10.0,23.0,Slap Shot,0,0.028
8474596,2,68.0,-1.0,Deflected,0,0.132
8471750,2,75.0,3.0,Snap Shot,0,0.224
8471750,2,78.0,2.0,Backhand,0,0.174
8471750,2,84.0,4.0,Wrist Shot,0,0.226
8471750,2,82.0,0.0,Wrist Shot,0,0.205
8471750,2,28.0,-12.0,Slap Shot,0,0.028
8474596,2,76.0,6.0,Wrist Shot,0,0.16
8474596,2,85.0,-22.0,Wrist Shot,0,0.047
8474596,2,39.0,-28.0,Slap Shot,0,0.029
8474596,2,58.0,-38.0,Wrist Shot,0,0.019
8474596,2,80.0,4.0,Wrist Shot,0,0.204
8474596,2,80.0,3.0,Snap Shot,0,0.242
8474596,2,80.0,-9.0,Slap Shot,0,0.238
8471750,2,66.0,-6.0,Wrist Shot,0,0.101
8474596,2,28.0,-29.0,Wrist Shot,0,0.017
8471750,2,44.0,-17.0,Wrist Shot,0,0.027
8471750,2,58.0,-1.0,Slap Shot,0,0.12
8474596,2,56.0,15.0,Wrist Shot,0,0.057
8471750,3,38.0,14.0,Wrist Shot,0,0.027
8471750,3,36.0,-8.0,Wrist Shot,0,0.025
8471750,3,39.0,0.0,Wrist Shot,0,0.027
8471750,3,41.0,19.0,Wrist Shot,0,0.027
8471750,3,64.0,-16.0,Slap Shot,0,0.114
8474596,3,85.0,-6.0,Backhand,0,0.158
8474596,3,63.0,36.0,Wrist Shot,0,0.018
8474596,3,77.0,0.0,Snap Shot,0,0.232
8474596,3,47.0,26.0,Slap Shot,0,0.029
8471750,3,70.0,20.0,Wrist Shot,0,0.083
8474596,3,55.0,7.0,Slap Shot,0,0.11
8471750,3,35.0,-6.0,Wrist Shot,0,0.026
8474596,3,60.0,-21.0,Wrist Shot,0,0.052
8474596,3,86.0,4.0,Snap Shot,0,0.315
8471750,3,76.0,-7.0,Deflected,0,0.154
8471750,3,77.0,-8.0,Wrist Shot,0,0.154
8474596,3,78.0,10.0,Wrist Shot,0,0.153
8474596,3,57.0,22.0,Wrist Shot,0,0.048
8471750,3,82.0,-23.0,Wrist Shot,0,0.039
8471750,3,46.0,29.0,Wrist Shot,0,0.066
8471750,3,79.0,0.0,Wrist Shot,0,0.21
8471750,3,84.0,-6.0,Wrist Shot,0,0.203
8471750,3,87.0,-4.0,Wrist Shot,0,0.254
8471750,3,77.0,-7.0,Slap Shot,0,0.253
8474596,3,53.0,-19.0,Wrist Shot,1,0.044
8471750,3,77.0,2.0,Wrist Shot,1,0.166
8471750,3,44.0,13.0,Slap Shot,0,0.05
8474596,3,57.0,23.0,Wrist Shot,0,0.051
8474596,3,64.0,14.0,Wrist Shot,0,0.093
8474596,3,77.0,-16.0,Backhand,0,0.104
8474596,3,47.0,24.0,Wrist Shot,0,0.026
8476412,1,86.0,-22.0,Wrist Shot,0,0.047
8470594,1,91.0,-8.0,Wrap-around,0,0.127
8476412,1,63.0,-1.0,Backhand,0,0.086
8476412,1,80.0,2.0,Wrist Shot,0,0.202
8476412,1,67.0,6.0,Wrist Shot,0,0.113
8470594,1,57.0,1.0,Snap Shot,1,0.089
8476412,1,71.0,13.0,Wrist Shot,0,0.125
8476412,1,81.0,4.0,Tip-In,1,0.206
8470594,1,66.0,15.0,Wrist Shot,0,0.084
8476412,1,68.0,21.0,Wrist Shot,0,0.082
8470594,1,74.0,33.0,Wrist Shot,0,0.031
8476412,1,50.0,1.0,Wrist Shot,0,0.047
8476412,1,78.0,3.0,Wrist Shot,1,0.173
8470594,1,57.0,-10.0,Snap Shot,0,0.083
8476412,1,8.0,-36.0,Tip-In,0,0.017
8470594,1,66.0,-15.0,Wrist Shot,0,0.078
8470594,1,58.0,4.0,Wrist Shot,0,0.081
8476412,1,33.0,-27.0,Snap Shot,0,0.024
8476412,1,63.0,19.0,Wrist Shot,0,0.109
8476412,1,56.0,19.0,Wrist Shot,0,0.068
8470594,1,67.0,-13.0,Wrist Shot,0,0.077
8470594,2,54.0,15.0,Wrist Shot,0,0.047
8476412,2,4.0,35.0,Wrist Shot,0,0.014
8476412,2,30.0,-37.0,Wrist Shot,0,0.016
8470594,2,58.0,-17.0,Wrist Shot,0,0.067
8470594,2,80.0,5.0,Tip-In,1,0.176
8470594,2,48.0,5.0,Snap Shot,0,0.057
8470594,2,73.0,8.0,Wrist Shot,0,0.131
8476412,2,50.0,3.0,Wrist Shot,0,0.047
8470594,2,81.0,-6.0,Wrist Shot,0,0.188
8470594,2,49.0,-26.0,Wrist Shot,0,0.024
8470594,2,66.0,30.0,Wrist Shot,0,0.039
8470594,2,73.0,0.0,Backhand,0,0.163
8476412,2,68.0,12.0,Wrist Shot,0,0.103
8470594,2,38.0,-36.0,Wrist Shot,0,0.019
8470594,2,-70.0,36.0,Wrist Shot,0,0.013
8476412,2,60.0,7.0,Wrist Shot,0,0.112
8476412,2,77.0,-5.0,Tip-In,0,0.173
8470594,2,78.0,0.0,Backhand,0,0.173
8470594,2,71.0,4.0,Backhand,0,0.14
8470594,2,57.0,-15.0,Snap Shot,1,0.079
8470594,2,77.0,-12.0,Wrist Shot,1,0.118
8470594,2,73.0,9.0,Backhand,0,0.13
8476412,2,46.0,1.0,Wrist Shot,0,0.046
8470594,2,87.0,21.0,Wrist Shot,0,0.072
8476412,2,71.0,-14.0,Backhand,0,0.102
8476412,3,75.0,-1.0,Wrist Shot,0,0.164
8476412,3,66.0,23.0,Wrist Shot,0,0.075
8470594,3,7.0,-35.0,Wrist Shot,0,0.016
8470594,3,43.0,21.0,Wrist Shot,0,0.027
8476412,3,76.0,6.0,Wrist Shot,0,0.154
8470594,3,52.0,-27.0,Backhand,0,0.027
8476412,3,54.0,-1.0,Wrist Shot,0,0.071
8476412,3,62.0,0.0,Wrist Shot,0,0.086
8470594,3,88.0,5.0,Wrap-around,0,0.116
8476412,3,78.0,-2.0,Wrist Shot,0,0.176
8476412,3,73.0,-2.0,Snap Shot,0,0.244
8476412,3,48.0,-22.0,Wrist Shot,0,0.03
8475831,1,71.0,6.0,Tip-In,0,0.131
8475831,1,88.0,7.0,Wrap-around,0,0.08
8475831,1,59.0,10.0,Wrist Shot,0,0.11
8476412,1,69.0,22.0,Wrist Shot,0,0.082
8475831,1,46.0,1.0,Wrist Shot,0,0.046
8476412,1,63.0,-9.0,Snap Shot,0,0.094
8475831,1,50.0,0.0,Snap Shot,0,0.064
8476412,1,68.0,-11.0,Wrist Shot,0,0.096
8475831,1,60.0,-12.0,Wrist Shot,0,0.077
8475831,1,48.0,18.0,Snap Shot,0,0.036
8476412,1,62.0,13.0,Wrist Shot,0,0.083
8476412,1,47.0,-21.0,Wrist Shot,0,0.027
8475831,1,40.0,23.0,Wrist Shot,0,0.027
8475831,1,41.0,-29.0,Wrist Shot,0,0.021
8475831,1,65.0,-23.0,Snap Shot,0,0.079
8475831,1,62.0,-7.0,Wrist Shot,0,0.082
8475831,1,67.0,-18.0,Snap Shot,0,0.09
8476412,1,68.0,-19.0,Wrist Shot,0,0.101
8475831,1,67.0,0.0,Backhand,0,0.132
8475831,1,66.0,10.0,Snap Shot,1,0.121
8475831,1,34.0,30.0,Wrist Shot,0,0.016
8476412,2,33.0,0.0,Slap Shot,0,0.035
8476412,2,74.0,-4.0,Snap Shot,1,0.237
8476412,2,62.0,5.0,Wrist Shot,0,0.086
8476412,2,63.0,-23.0,Wrist Shot,0,0.065
8476412,2,41.0,1.0,Wrist Shot,0,0.043
8475831,2,70.0,11.0,Wrist Shot,0,0.122
8475831,2,75.0,-5.0,Snap Shot,0,0.201
8476412,2,70.0,5.0,Snap Shot,0,0.219
8476412,2,82.0,-5.0,Snap Shot,0,0.252
8476412,2,59.0,-23.0,Slap Shot,1,0.221
8476412,2,81.0,-2.0,Snap Shot,0,0.244
8476412,2,85.0,-6.0,Backhand,0,0.15
8476412,2,37.0,24.0,Slap Shot,0,0.029
8476412,2,55.0,13.0,Wrist Shot,0,0.092
8476412,2,44.0,-6.0,Slap Shot,0,0.064
8475831,2,78.0,-15.0,Wrist Shot,0,0.07
8475831,2,55.0,13.0,Slap Shot,0,0.154
8475831,2,52.0,-19.0,Slap Shot,0,0.099
8475831,2,52.0,-20.0,Slap Shot,0,0.173
8475831,2,64.0,-19.0,Wrist Shot,1,0.122
8475831,2,77.0,-3.0,Tip-In,1,0.173
8475831,2,64.0,-4.0,Wrist Shot,0,0.093
8475831,3,30.0,27.0,Slap Shot,0,0.018
8475831,3,49.0,0.0,Wrist Shot,0,0.044
8476412,3,32.0,12.0,Wrist Shot,0,0.037
8475831,3,77.0,-4.0,Wrist Shot,0,0.149
8475831,3,80.0,-7.0,Wrist Shot,0,0.161
8476412,3,35.0,-20.0,Slap Shot,0,0.047
8476412,3,52.0,21.0,Wrist Shot,0,0.066
8476412,3,95.0,5.0,Deflected,0,0.373
8475831,3,48.0,-18.0,Wrist Shot,0,0.026
8475831,3,63.0,0.0,Wrist Shot,0,0.082
8476412,3,61.0,-2.0,Wrist Shot,0,0.114
8475831,3,68.0,20.0,Wrist Shot,0,0.078
8475831,3,88.0,6.0,Wrap-around,1,0.086
8476412,3,56.0,1.0,Tip-In,0,0.121
8476412,3,78.0,-1.0,Wrist Shot,0,0.193
8476412,3,71.0,-2.0,Wrist Shot,0,0.167
8476412,3,77.0,-1.0,Wrist Shot,0,0.193
8475831,3,74.0,6.0,Wrist Shot,0,0.147
8475831,3,63.0,-14.0,Wrist Shot,0,0.073
8474596,1,21.0,0.0,Tip-In,0,0.023
8475156,1,32.0,3.0,Slap Shot,0,0.051
8475156,1,66.0,-22.0,Slap Shot,0,0.166
8475156,1,62.0,-20.0,Wrist Shot,0,0.093
8475156,1,67.0,-19.0,Wrist Shot,0,0.103
8475156,1,48.0,9.0,Wrist Shot,0,0.047
8474596,1,52.0,3.0,Wrist Shot,0,0.064
8475156,1,74.0,-21.0,Wrist Shot,0,0.054
8475156,1,68.0,10.0,Wrist Shot,0,0.103
8475156,1,79.0,-3.0,Wrist Shot,0,0.17
8475156,1,74.0,15.0,Wrist Shot,0,0.122
8475156,1,77.0,3.0,Wrist Shot,0,0.176
8474596,1,74.0,-7.0,Wrist Shot,0,0.14
8474596,1,36.0,-24.0,Wrist Shot,0,0.023
8474596,1,60.0,-19.0,Slap Shot,0,0.104
8475156,1,63.0,30.0,Wrist Shot,0,0.031
8474596,1,60.0,-1.0,Wrist Shot,0,0.092
8475156,1,74.0,9.0,Wrist Shot,0,0.131
8475156,1,40.0,-25.0,Wrist Shot,0,0.023
8475156,1,37.0,25.0,Slap Shot,0,0.029
8475156,1,46.0,21.0,Wrist Shot,0,0.029
8474596,1,36.0,-3.0,Wrist Shot,0,0.027
8474596,1,85.0,11.0,Wrist Shot,0,0.127
8474596,1,79.0,0.0,Tip-In,0,0.196
8474596,1,68.0,16.0,Wrist Shot,0,0.114
8474596,2,39.0,27.0,Wrist Shot,0,0.025
8474596,2,76.0,7.0,Backhand,0,0.196
8475156,2,79.0,12.0,Wrist Shot,0,0.149
8475156,2,35.0,-3.0,Wrist Shot,0,0.027
8475156,2,39.0,19.0,Wrist Shot,0,0.039
8475156,2,77.0,-22.0,Wrist Shot,0,0.091
8474596,2,76.0,-7.0,Backhand,0,0.189
8475156,2,70.0,-15.0,Wrist Shot,0,0.13
8475156,2,86.0,7.0,Backhand,0,0.177
8475156,2,52.0,-30.0,Wrist Shot,0,0.024
8475156,2,63.0,-2.0,Wrist Shot,1,0.088
8475156,2,76.0,-2.0,Wrist Shot,0,0.164
8475156,2,58.0,-20.0,Slap Shot,0,0.196
8475156,2,64.0,26.0,Slap Shot,0,0.088
8474596,2,40.0,25.0,Wrist Shot,0,0.024
8474596,2,62.0,11.0,Wrist Shot,0,0.114
8474596,2,72.0,-15.0,Wrist Shot,0,0.1
8475156,2,44.0,1.0,Slap Shot,0,0.067
8475156,2,53.0,-32.0,Slap Shot,0,0.053
8475156,2,75.0,-1.0,Wrist Shot,0,0.164
8474596,2,65.0,-25.0,Slap Shot,0,0.094
8474596,2,31.0,-8.0,Tip-In,0,0.03
8475156,2,60.0,-13.0,Wrist Shot,0,0.078
8475156,2,93.0,-8.0,Deflected,0,0.151
8475156,2,67.0,36.0,Wrist Shot,0,0.027
8475156,2,70.0,-18.0,Wrist Shot,0,0.079
8475156,2,64.0,0.0,Tip-In,0,0.109
8475156,3,39.0,-33.0,Slap Shot,0,0.027
8475156,3,84.0,8.0,Wrist Shot,0,0.159
8474596,3,82.0,-17.0,Wrist Shot,0,0.107
8474596,3,67.0,2.0,Tip-In,0,0.158
8474596,3,49.0,-19.0,Wrist Shot,0,0.029
8474596,3,40.0,14.0,Slap Shot,0,0.039
8475156,3,72.0,-2.0,Wrist Shot,1,0.146
8475156,3,38.0,-7.0,Slap Shot,0,0.037
8474596,3,62.0,31.0,Wrist Shot,0,0.031
8474596,3,74.0,10.0,Backhand,0,0.131
8474596,3,63.0,6.0,Wrist Shot,0,0.086
8475156,3,73.0,6.0,Backhand,0,0.133
8475156,3,78.0,6.0,Backhand,0,0.152
8474596,3,72.0,9.0,Wrist Shot,0,0.129
8474596,3,75.0,2.0,Backhand,0,0.164
8475156,3,5.0,-35.0,Wrist Shot,0,0.016
8474596,3,62.0,-27.0,Wrist Shot,0,0.036
8474596,3,37.0,2.0,Wrist Shot,0,0.027
8475156,3,4.0,39.0,Backhand,0,0.036
8475156,3,66.0,-28.0,Wrist Shot,0,0.04
8475156,3,69.0,-5.0,Wrist Shot,0,0.127
8474596,3,60.0,32.0,Wrist Shot,0,0.034
8474596,3,86.0,21.0,Tip-In,1,0.11
8474596,3,36.0,2.0,Slap Shot,0,0.061
8474596,3,66.0,-24.0,Slap Shot,0,0.191
8474596,3,84.0,11.0,Wrist Shot,0,0.156
8474596,3,66.0,-20.0,Wrist Shot,0,0.11
8474596,3,55.0,23.0,Wrist Shot,0,0.072
8474596,1,36.0,0.0,Wrist Shot,0,0.027
8474596,1,73.0,-11.0,Wrist Shot,0,0.11
8474889,1,60.0,-40.0,Wrist Shot,0,0.019
8474596,1,84.0,-38.0,Wrist Shot,0,0.024
8474596,1,81.0,-22.0,Wrist Shot,0,0.074
8474596,1,80.0,-3.0,Wrist Shot,0,0.204
8474596,1,53.0,0.0,Wrist Shot,0,0.057
8474596,1,54.0,-16.0,Wrist Shot,0,0.043
8474889,1,64.0,35.0,Wrist Shot,0,0.027
8474596,1,36.0,31.0,Wrist Shot,0,0.016
8474596,1,57.0,-5.0,Tip-In,0,0.081
8474889,1,74.0,-3.0,Tip-In,0,0.162
8474596,1,52.0,1.0,Slap Shot,0,0.089
8474596,1,69.0,23.0,Wrist Shot,0,0.079
8474596,1,51.0,15.0,Wrist Shot,0,0.047
8474889,1,80.0,-6.0,Backhand,0,0.164
8474889,1,55.0,-9.0,Wrist Shot,0,0.069
8474889,1,36.0,-33.0,Slap Shot,0,0.026
8474596,1,77.0,0.0,Slap Shot,0,0.244
8474596,1,33.0,0.0,Slap Shot,0,0.05
8474596,1,66.0,17.0,Slap Shot,0,0.169
8474596,2,53.0,32.0,Slap Shot,0,0.043
8474596,2,50.0,-24.0,Slap Shot,1,0.06
8474889,2,75.0,-7.0,Wrist Shot,0,0.156
8474889,2,67.0,-4.0,Backhand,1,0.127
8474596,2,58.0,29.0,Wrist Shot,0,0.031
8474596,2,83.0,-10.0,Wrap-around,0,0.068
8474596,2,60.0,8.0,Wrist Shot,0,0.082
8474596,2,59.0,-2.0,Backhand,0,0.086
8474596,2,32.0,-26.0,Wrist Shot,0,0.02
8474889,2,54.0,-18.0,Slap Shot,0,0.174
8474889,2,87.0,7.0,Tip-In,1,0.174
8474596,2,55.0,1.0,Slap Shot,0,0.109
8474596,2,72.0,-1.0,Tip-In,0,0.146
8474596,2,31.0,12.0,Wrist Shot,0,0.023
8474596,2,33.0,-19.0,Slap Shot,0,0.032
8474889,2,53.0,25.0,Wrist Shot,0,0.036
8474596,2,57.0,29.0,Slap Shot,1,0.071
8474596,2,52.0,4.0,Wrist Shot,0,0.057
8474889,2,39.0,20.0,Slap Shot,0,0.038
8474889,2,46.0,-23.0,Wrist Shot,0,0.025
8474889,2,65.0,16.0,Wrist Shot,0,0.084
8474889,2,36.0,13.0,Wrist Shot,0,0.026
8474889,3,61.0,-5.0,Snap Shot,0,0.097
8474889,3,70.0,-7.0,Backhand,0,0.13
8474889,3,39.0,1.0,Wrist Shot,0,0.027
8474596,3,67.0,-2.0,Wrist Shot,0,0.129
8474596,3,67.0,1.0,Wrist Shot,0,0.123
8474596,3,81.0,8.0,Backhand,0,0.156
8474889,3,31.0,18.0,Slap Shot,0,0.03
8474889,3,47.0,-19.0,Wrist Shot,0,0.027
8474596,3,69.0,-3.0,Backhand,0,0.136
8474889,3,-3.0,37.0,Deflected,0,0.105
8474889,3,60.0,15.0,Wrist Shot,1,0.076
8474889,3,56.0,-39.0,Wrist Shot,0,0.034
8474889,3,70.0,-13.0,Wrist Shot,0,0.098
8474889,3,66.0,-26.0,Wrist Shot,0,0.053
8474596,3,41.0,26.0,Wrist Shot,0,0.02
8474889,3,78.0,-6.0,Wrist Shot,0,0.155
8474596,3,50.0,-22.0,Snap Shot,0,0.033
8474596,3,56.0,-23.0,Wrist Shot,0,0.066
8474596,3,81.0,5.0,Tip-In,0,0.225
8471734,1,78.0,8.0,Wrist Shot,0,0.15
8471734,1,35.0,36.0,Slap Shot,0,0.021
8471734,1,68.0,-32.0,Wrist Shot,0,0.031
8471734,1,-13.0,-10.0,Snap Shot,0,0.023
8476412,1,73.0,-9.0,Wrist Shot,0,0.11
8471734,1,51.0,-36.0,Snap Shot,0,0.024
8471734,1,52.0,1.0,Wrist Shot,1,0.075
8476412,1,75.0,-11.0,Wrist Shot,0,0.112
8471734,1,80.0,0.0,Backhand,0,0.202
8471734,1,83.0,0.0,Slap Shot,1,0.336
8476412,1,19.0,-32.0,Backhand,0,0.018
8476412,1,22.0,-30.0,Backhand,0,0.019
8471734,1,85.0,4.0,Wrist Shot,0,0.214
8471734,1,56.0,-9.0,Slap Shot,0,0.105
8471734,1,69.0,0.0,Wrist Shot,1,0.136
8471734,1,76.0,9.0,Wrist Shot,1,0.179
8471734,1,34.0,4.0,Wrist Shot,0,0.026
8471734,1,46.0,39.0,Wrist Shot,0,0.017
8476412,1,52.0,36.0,Wrist Shot,0,0.018
8471734,1,47.0,34.0,Snap Shot,0,0.021
8476412,1,63.0,1.0,Tip-In,1,0.13
8476412,1,36.0,39.0,Wrist Shot,0,0.016
8476412,2,53.0,4.0,Wrist Shot,0,0.059
8476412,2,75.0,-25.0,Snap Shot,0,0.061
8476412,2,57.0,-7.0,Snap Shot,0,0.085
8471734,2,51.0,19.0,Snap Shot,0,0.056
8471734,2,82.0,-1.0,Wrist Shot,0,0.206
8471734,2,38.0,-3.0,Slap Shot,0,0.038
8476412,2,80.0,-28.0,Wrist Shot,0,0.032
8476412,2,69.0,3.0,Wrist Shot,0,0.137
8476412,2,64.0,1.0,Slap Shot,0,0.138
8476412,2,55.0,37.0,Wrist Shot,0,0.018
8476412,2,79.0,2.0,Tip-In,0,0.177
8471734,2,38.0,36.0,Slap Shot,0,0.022
8471734,2,53.0,-26.0,Snap Shot,0,0.04
8471734,2,83.0,-8.0,Wrist Shot,0,0.148
8471734,2,60.0,12.0,Snap Shot,0,0.093
8476412,3,72.0,-14.0,Snap Shot,0,0.134
8476412,3,55.0,11.0,Wrist Shot,0,0.063
8476412,3,76.0,0.0,Wrist Shot,0,0.164
8471734,3,-90.0,28.0,Wrist Shot,0,0.013
8476412,3,58.0,36.0,Wrist Shot,0,0.028
8476412,3,46.0,22.0,Slap Shot,0,0.064
8476412,3,57.0,-17.0,Slap Shot,0,0.111
8471734,3,77.0,0.0,Tip-In,0,0.166
8476412,3,65.0,-8.0,Wrist Shot,0,0.131
8476412,3,73.0,-25.0,Wrist Shot,0,0.054
8471734,3,58.0,11.0,Snap Shot,0,0.094
8476412,3,77.0,-1.0,Snap Shot,0,0.232
8476412,3,71.0,-11.0,Tip-In,0,0.108
8476412,3,77.0,-9.0,Backhand,0,0.131
8471734,3,35.0,-31.0,Wrist Shot,0,0.02
8476412,3,56.0,-25.0,Wrist Shot,0,0.058
8476412,3,35.0,-32.0,Snap Shot,0,0.023
8476412,3,73.0,-22.0,Wrist Shot,0,0.058
8471734,3,33.0,-17.0,Wrist Shot,0,0.023
8471734,3,78.0,1.0,Tip-In,0,0.189
8476412,3,52.0,9.0,Wrist Shot,0,0.052
8476945,1,35.0,3.0,Slap Shot,1,0.038
8476412,1,35.0,25.0,Wrist Shot,0,0.021
8476412,1,37.0,-2.0,Wrist Shot,0,0.027
8476945,1,65.0,24.0,Wrist Shot,0,0.061
8476412,1,85.0,7.0,Wrist Shot,0,0.183
8476412,1,63.0,23.0,Slap Shot,0,0.148
8476412,1,-37.0,26.0,Wrist Shot,0,0.022
8476412,1,57.0,-8.0,Wrist Shot,0,0.102
8476945,1,39.0,22.0,Slap Shot,0,0.037
8476945,1,29.0,-3.0,Wrist Shot,0,0.022
8476412,1,81.0,-2.0,Slap Shot,0,0.279
8476412,1,36.0,26.0,Slap Shot,0,0.026
8476412,1,45.0,41.0,Wrist Shot,0,0.017
8476412,1,32.0,25.0,Wrist Shot,0,0.02
8476945,1,80.0,-28.0,Wrist Shot,0,0.032
8476412,1,79.0,3.0,Wrist Shot,0,0.179
8476412,1,65.0,-23.0,Slap Shot,1,0.104
8476945,2,70.0,9.0,Wrist Shot,0,0.123
8476412,2,77.0,-23.0,Wrist Shot,0,0.053
8476945,2,82.0,17.0,Wrist Shot,0,0.081
8476945,2,32.0,-8.0,Slap Shot,0,0.033
8476945,2,73.0,0.0,Wrist Shot,0,0.164
8476412,2,39.0,24.0,Slap Shot,0,0.029
8476945,2,86.0,8.0,Slap Shot,1,0.214
8476945,2,57.0,9.0,Wrist Shot,0,0.075
8476945,2,58.0,-1.0,Deflected,0,0.111
8476945,2,65.0,-21.0,Wrist Shot,0,0.109
8476945,2,86.0,-8.0,Wrist Shot,0,0.155
8476945,2,80.0,-2.0,Deflected,0,0.225
8476945,2,33.0,16.0,Wrist Shot,0,0.038
8476945,2,83.0,12.0,Snap Shot,0,0.163
8476412,2,85.0,-3.0,Wrist Shot,1,0.311
8476945,2,59.0,19.0,Snap Shot,0,0.075
8476945,2,38.0,-20.0,Slap Shot,0,0.033
8476412,2,85.0,-7.0,Wrist Shot,0,0.172
8476945,2,83.0,-9.0,Wrist Shot,1,0.118
8476412,2,60.0,-26.0,Slap Shot,0,0.088
8476412,2,80.0,1.0,Backhand,0,0.223
8476412,2,53.0,23.0,Slap Shot,0,0.105
8476945,3,71.0,-2.0,Deflected,0,0.137
8476945,3,41.0,0.0,Slap Shot,0,0.044
8476945,3,74.0,8.0,Wrist Shot,0,0.139
8476412,3,85.0,-21.0,Wrist Shot,0,0.047
8476412,3,36.0,-1.0,Slap Shot,0,0.055
8476412,3,82.0,1.0,Backhand,0,0.228
8476412,3,84.0,1.0,Wrist Shot,1,0.307
8476945,3,74.0,-2.0,Slap Shot,1,0.281
8476945,3,42.0,-14.0,Wrist Shot,0,0.025
8476945,3,42.0,12.0,Slap Shot,0,0.039
8476945,3,55.0,38.0,Wrist Shot,0,0.018
8476412,3,36.0,0.0,Wrist Shot,0,0.027
8476945,3,-2.0,38.0,Wrist Shot,0,0.014
8476412,3,77.0,9.0,Wrist Shot,0,0.153
8476945,3,65.0,-24.0,Wrist Shot,0,0.074
8476412,3,70.0,21.0,Wrist Shot,0,0.083
8476412,3,48.0,25.0,Wrist Shot,0,0.024
8476412,3,14.0,-33.0,Slap Shot,0,0.024
8476412,3,82.0,1.0,Wrist Shot,1,0.223
8476945,3,39.0,-1.0,Slap Shot,0,0.044
8476945,4,63.0,3.0,Backhand,0,0.1
8476945,4,71.0,-20.0,Wrist Shot,0,0.078
8476945,4,81.0,-4.0,Wrist Shot,0,0.209
8476945,4,84.0,-8.0,Wrist Shot,0,0.366
8476945,4,82.0,-2.0,Backhand,1,0.444
8476412,1,46.0,0.0,Wrist Shot,0,0.046
8476945,1,68.0,-12.0,Wrist Shot,0,0.095
8476945,1,62.0,11.0,Wrist Shot,0,0.113
8476945,1,72.0,1.0,Tip-In,0,0.148
8476945,1,61.0,-11.0,Wrist Shot,0,0.078
8476412,1,59.0,19.0,Wrist Shot,0,0.063
8476945,1,47.0,-26.0,Wrist Shot,0,0.032
8476412,1,43.0,27.0,Wrist Shot,0,0.018
8476412,1,72.0,0.0,Deflected,0,0.143
8476945,1,59.0,0.0,Wrist Shot,0,0.083
8476945,1,82.0,7.0,Snap Shot,1,0.21
8476412,1,69.0,-26.0,Wrist Shot,0,0.05
8476412,1,69.0,-19.0,Wrist Shot,0,0.104
8476412,1,73.0,0.0,Tip-In,0,0.182
8476412,2,72.0,0.0,Wrist Shot,0,0.146
8476412,2,72.0,6.0,Snap Shot,0,0.178
8476412,2,34.0,28.0,Slap Shot,0,0.022
8476412,2,81.0,5.0,Tip-In,0,0.2
8476412,2,64.0,-1.0,Wrist Shot,0,0.105
8476412,2,62.0,8.0,Snap Shot,1,0.098
8476945,2,37.0,28.0,Slap Shot,0,0.023
8476945,2,67.0,-10.0,Wrist Shot,0,0.096
8476412,2,71.0,-13.0,Wrist Shot,0,0.101
8476945,2,64.0,-7.0,Snap Shot,0,0.097
8476945,2,31.0,26.0,Slap Shot,0,0.022
8476945,2,51.0,4.0,Slap Shot,0,0.075
8476945,2,79.0,-2.0,Wrist Shot,0,0.178
8476945,2,23.0,-18.0,Snap Shot,1,0.165
8476412,2,77.0,-16.0,Wrist Shot,0,0.083
8476412,2,35.0,16.0,Slap Shot,0,0.035
8476412,2,36.0,0.0,Slap Shot,0,0.055
8476412,2,58.0,11.0,Slap Shot,0,0.154
8476412,3,-8.0,-37.0,Slap Shot,0,0.022
8476412,3,57.0,16.0,Wrist Shot,0,0.063
8476945,3,43.0,7.0,Wrist Shot,0,0.029
8476945,3,76.0,7.0,Tip-In,0,0.152
8476945,3,64.0,-1.0,Wrist Shot,0,0.14
8476945,3,79.0,0.0,Tip-In,0,0.22
8476945,3,81.0,-8.0,Wrist Shot,1,0.182
8476412,3,65.0,4.0,Wrist Shot,0,0.105
8476412,3,-1.0,-11.0,Wrist Shot,0,0.019
8476945,3,56.0,-4.0,Wrist Shot,0,0.073
8476945,3,66.0,-2.0,Wrist Shot,0,0.116
8476945,3,72.0,0.0,Wrist Shot,0,0.147
8476412,3,56.0,14.0,Slap Shot,0,0.089
8476945,3,57.0,-9.0,Wrist Shot,0,0.072
8476945,3,20.0,31.0,Wrist Shot,0,0.029
8476945,3,71.0,0.0,Tip-In,0,0.132
8476412,3,58.0,1.0,Wrist Shot,0,0.081
8476945,3,32.0,30.0,Slap Shot,0,0.022
8476945,3,88.0,18.0,Wrist Shot,0,0.079
8476412,3,61.0,12.0,Snap Shot,0,0.138
8476412,3,54.0,-18.0,Wrist Shot,0,0.067
8474596,1,54.0,-23.0,Slap Shot,0,0.07
8474596,1,52.0,15.0,Wrist Shot,0,0.047
8477293,1,71.0,-32.0,Slap Shot,0,0.136
8477293,1,76.0,-17.0,Wrist Shot,0,0.084
8474596,1,54.0,-31.0,Slap Shot,0,0.055
8474596,1,37.0,-26.0,Slap Shot,1,0.043
8477293,1,50.0,-30.0,Slap Shot,0,0.054
8477293,1,80.0,-1.0,Wrist Shot,0,0.204
8474596,1,77.0,-14.0,Backhand,0,0.097
